Url;Spec;Major_image
https://aurora-pack.ru/catalog/sku/monoblok-dlja-plastikovyh-stakanchikov/;"Тип: ручной
Производительность: до 3000 шт/ч
Тип дозатора: Механические дозаторы
Количество укупорочных головок: до 1 шт
Тип тары: Пластиковая тара
Вес: 500 кг
Напряжение: 220
Отрасль: Пищевое производство
Высота: 1650 мм
Длина: 1000 мм
Ширина: 1000 мм
Количество дозирующих сопел: до 1 шт";/upload/resize_cache/iblock/eb9/370_370_1/6a2b183a9d2cedb8f51e3b50f03ba6bc.jpg
https://aurora-pack.ru/catalog/sku/monoblok-dlja-veterinarnyh-preparatov-mz-400ed/;"Тип: автомат
Производительность: 1000 - 3000 шт/ч
Тип дозатора: Поршневой
Тип тары: Стеклянная тара
Вес: 600 кг
Напряжение: 220
Тип моноблока: Моноблоки розлива и укупорки с поршневыми дозаторами
Отрасль: Ветеринария
Тип продукта: Лекарственный препаратВода и негазированные напитки
Высота: 1400 мм
Длина: 1500 мм
Ширина: 800 мм";/upload/resize_cache/iblock/d46/370_370_1/9b2b39e6da5089faa653802900f53c0a.jpg
https://aurora-pack.ru/catalog/sku/mz-400e2l-lineyniy/;"Тип: линейные укупоры
Производительность: 60 шт/мин
Мощность: от 1,5 кВт
Вес: 300 кг
Напряжение: 220,380
Отрасль: КосметикаПищевое производствоХимия
Высота тары: 100 - 350 мм
Диаметр корпуса тары: 120 - 230 мм
Диаметры крышек: от 115 мм
Высота: 2250 мм
Длина: 3500 мм
Ширина: 1250 мм";/upload/resize_cache/iblock/791/370_370_1/034df8675920a13212d401e6e9e7a91b.jpg
https://aurora-pack.ru/catalog/sku/mdp200m/;"Тип: полуавтомат
Производительность: до 1000 шт/ч
Тип дозатора: Полуавтоматические перистальтические дозаторы
Диапазон розлива: 30 — 5000 мл
Тип тары: Стеклянная тараПластиковая тара
Мощность: 0,4 кВт
Вес: 19 кг
Напряжение: 220
Количество разливочных головок: 1, 2 шт
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Тип продукта: ВязкийСредневязкийГустой продуктЖидкий
Высота: 300 мм
Диапазон расхода: до 12000 мл/мин
Скорость: 10 — 600 об/мин
Длина: 370 мм
Ширина: 240 мм";/upload/resize_cache/iblock/f91/370_370_1/83dbb685867168d733e17e3ce69b313d.jpg
https://aurora-pack.ru/catalog/sku/mdp200l/;"Тип: автомат
Производительность: 1000 шт/ч
Тип дозатора: Автоматические перистальтические дозаторы
Диапазон розлива: 1-3000 мл
Тип тары: Стеклянная тараПластиковая тара
Вес: 40 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Тип продукта: ЖидкийСредневязкий
Высота: 950 мм
Диапазон расхода: 2280 мл/мин
Скорость: 10-600 об/мин
Длина: 500 мм
Ширина: 500 мм
Количество дозирующих сопел: 4 шт";/upload/resize_cache/iblock/38c/370_370_1/4695f840cba034e868805ec8d934598e.jpg
https://aurora-pack.ru/catalog/sku/mz400ed_s_vintovym_gorlom/;"Тип: автомат
Производительность: 2000 шт/ч
Тип дозатора: Перистальтический
Тип наклеиваемой этикетки: самоклеящаяся этикетка
Количество укупорочных головок: до 1 шт
Тип тары: Стеклянная тараПластиковая тара
Вес: 800 кг
Тип моноблока: Моноблоки розлива и укупорки с перистальтическими дозаторами
Отрасль: ФармацевтикаПищевое производствоХимия
Тип продукта: Агрессивная жидкостьВода и негазированные напиткиСокЛекарственный препарат
Направление подачи этикетки: слева направо
Максимальный диаметр рулона этикеток: 300 мм
Продолжительность переналадки: до 45 мин
Длина этикетки: 15 - 130 мм
Высота: 1670 мм
Длина: 4210 мм
Ширина: 1250 мм
Количество дозирующих сопел: 2 шт";/upload/resize_cache/iblock/878/370_370_1/451c0b448946434887495af52fee5b75.jpg
https://aurora-pack.ru/catalog/sku/linija_dlja_spirtovyh_rastvorov/;"Тип: автомат
Производительность: 2000 шт/ч
Тип дозатора: Механические дозаторы
Тип наклеиваемой этикетки: этикетка на холодном клею
Количество укупорочных головок: до 1 шт
Тип тары: Стеклянная тараПластиковая тара
Тип этикетировщика: Ручные механические этикетировщики
Тип линии розлива: Линии розлива спиртовой продукции
Вес: 800 кг
Отрасль: ФармацевтикаПищевое производствоХимия
Тип продукта: Агрессивная жидкостьВода и негазированные напиткиСокЛекарственный препарат
Направление подачи этикетки: слева направо
Максимальный диаметр рулона этикеток: 300 мм
Продолжительность переналадки: до 45 мин
Высота: 1670 мм
Длина: 4210 мм
Ширина: 1250 мм
Количество дозирующих сопел: 2 шт";/upload/resize_cache/iblock/681/370_370_1/5ecae7703ecae41a832bd911be3ef364.jpg
https://aurora-pack.ru/catalog/sku/linija_dlja_rozliva_masel/;"Тип: автомат
Производительность: 2000 шт/ч
Тип дозатора: Механические дозаторы
Тип наклеиваемой этикетки: этикетка на холодном клею
Тип тары: Стеклянная тараПластиковая тара
Тип этикетировщика: Ручные механические этикетировщики
Тип линии розлива: Линии розлива косметической продукции
Вес: 800 кг
Отрасль: КосметикаФармацевтикаПищевое производствоВетеринарияХимия
Тип продукта: Лекарственный препаратВода и негазированные напиткиСок
Направление подачи этикетки: слева направо
Максимальный диаметр рулона этикеток: 300 мм
Высота: 1670 мм
Длина: 4210 мм
Ширина: 1250 мм
Количество дозирующих сопел: 2 шт";/upload/resize_cache/iblock/49a/370_370_1/9da7f2738e7390d26727c4fbe696377a.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-30s/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/ec4/370_370_1/63bc662e03277d864d7920404791af75.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-20s/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/eb6/370_370_1/8359321758d7dff14eb6eae455cdadcf.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-80p/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/8cb/370_370_1/1669bf7ee93c1a9ac19054ca52e44779.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-50s/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/475/370_370_1/003c6f037e9625019f183f5dbddfe7a9.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-15s/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/6f1/370_370_1/d043e4813ab52768737a78a50afbfa20.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-10s/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/543/370_370_1/c9f33aa88e49bfb4530b575acba40871.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-30ss/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/ead/370_370_1/5b7d33a3a0840615ecdd5c5dabeb83d7.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-30pp/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/15c/370_370_1/501b3ece88ae97242dd3f6b8583b38ab.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-50sk/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/8bc/370_370_1/2dffe77ce6409692d6b33ae2671dbfc8.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-15p/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/22c/370_370_1/929c128482dbbdc62d74689d77adf6ab.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-30p/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/ee3/370_370_1/2820efe8c09810b250e3af2e049ad58f.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-50skpv/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/b16/370_370_1/23a4073735cb2cd47d4f36bb29c3fd7e.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-20p/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/e0a/370_370_1/dd24558ef59f59d1231e050f82bbffcd.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-10pkpv/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/74c/370_370_1/4701c9fa50025058a8286eb6816597a3.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-30st/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/e6b/370_370_1/274126828fb843cc6d1557fb85f2383d.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-30ssh/;"Тип: ручной
Тип тары: Стеклянная тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/8c1/370_370_1/b71daa50e08d24912c2abcfc1a614fa5.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-20pk/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/145/370_370_1/56739209186fb3beb34c9ef1d0cfd60e.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-60p/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/e26/370_370_1/2a4198f0224b2aeb903a1e93db9856a1.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-60pch/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/6d9/370_370_1/f1fc50cdffb7c2693c86f91757f41f78.jpg
https://aurora-pack.ru/catalog/sku/tara-e-liquid-10ptc/;"Тип: ручной
Тип тары: Пластиковая тара
Вид тары: Флакон / Бутылка / Банка
Форма тары: цилиндрическая";/upload/resize_cache/iblock/bda/370_370_1/464175e45b090c7e013841f1c8694858.jpg
https://aurora-pack.ru/catalog/sku/mdp200d/;"Тип: полуавтомат
Производительность: до 12000 шт/ч
Тип дозатора: Полуавтоматические перистальтические дозаторы
Диапазон розлива: 30 — 5000 мл
Тип тары: Стеклянная тараПластиковая тара
Мощность: 0,4 кВт
Вес: 19 кг
Напряжение: 220
Количество разливочных головок: 1 шт
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Тип продукта: ВязкийСредневязкийГустой продуктЖидкий
Продолжительность переналадки: 1 - 5 мин
Время паузы: 1-999 сек
Высота: 193 мм
Диапазон расхода: до 12000 мл/мин
Скорость: 10 — 600 об/мин
Длина: 325 мм
Ширина: 236 мм
Количество дозирующих сопел: 1 шт";/upload/resize_cache/iblock/bf6/370_370_1/0cacba9b6c41b3324703623891b9d61b.jpg
https://aurora-pack.ru/catalog/sku/400e2l-s-lotkom/;"Тип: автомат
Производительность: 3000 шт/ч
Количество укупорочных головок: 1 шт
Тип тары: Стеклянная тараПластиковая тара
Вес: 210 кг
Напряжение: 220
Отрасль: ФармацевтикаВетеринария
Высота тары: 20 - 270 мм
Наружный диаметр горла тары: 20 - 45 мм
Высота: 960 мм
Длина: 1700 мм
Ширина: 1200 мм";/upload/resize_cache/iblock/4ab/370_370_1/fec806d9dadc4f5dacd7fabaffe91838.jpg
https://aurora-pack.ru/catalog/sku/mz-400e2ms/;"Тип: автомат
Производительность: 3000 шт/ч
Количество укупорочных головок: 1 шт
Тип тары: Стеклянная тараПластиковая тара
Мощность: до 1 кВт
Вес: 210 кг
Напряжение: 220,380
Отрасль: КосметикаФармацевтикаПищевое производствоВетеринарияХимия
Высота тары: 20 - 270 мм
Диаметр корпуса тары: 20 - 100 мм
Высота: 960 мм
Длина: 1700 мм
Ширина: 1200 мм";/upload/resize_cache/iblock/c87/370_370_1/6a255e6d32f93c78e3a59efdec2898b0.jpg
https://aurora-pack.ru/catalog/sku/mz-400e2m-s-transporterom/;"Тип: линейные укупоры
Производительность: до 3500 шт/ч
Количество укупорочных головок: 1 шт
Тип тары: Стеклянная тараПластиковая тара
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоВетеринарияХимия
Высота тары: 40 - 450 мм
Диаметр корпуса тары: 9 - 90 мм
Наружный диаметр горла тары: 8 - 50 мм
Высота: 960 мм
Длина: 1900 мм
Ширина: 1200 мм";/upload/resize_cache/iblock/554/370_370_1/24b06f50665be92ccc132a4b44b3b7b1.jpg
https://aurora-pack.ru/catalog/sku/up200-s-gomogenizatorom/;"Тип: ручной
Отрасль: КосметикаФармацевтикаПищевое производствоХимия";/upload/resize_cache/iblock/9d7/370_370_1/1546a46c49c1f00954045bee3fc5581d.jpg
https://aurora-pack.ru/catalog/sku/applikator-samokleyuschikhsya-etiketok-serii-auro-500/;"Тип: Универсальные аппликаторы этикеток
Тип наклеиваемой этикетки: самоклеящаяся этикетка
Тип этикетировщика: Универсальные аппликаторы этикеток
Вес: 10 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Скорость подачи этикетки: 3-10 м/мин
Минимальная длина этикетки: 20 мм
Внешний диаметр рулона: 250 мм
Точность подачи этикетки: +/-0,5 мм
Ширина этикетки: до 200 мм
Внутренний диаметр рулона: 79 мм
Максимальная длина этикетки: не ограничена 
Высота этикетки:  мм
Диспенсер отделения этикетки: фиксированный";/upload/resize_cache/iblock/e4d/370_370_1/10a9250f442473da754a60a38cfb7ba7.jpg
https://aurora-pack.ru/catalog/sku/applikator-samokleyaschikhsya-etiketok-serii-auro-500-plyus/;"Тип: Универсальные аппликаторы этикеток
Тип наклеиваемой этикетки: самоклеящаяся этикетка
Тип этикетировщика: Универсальные аппликаторы этикеток
Вес: 10 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Скорость подачи этикетки: 3-12 м/мин
Минимальная длина этикетки: 20 мм
Внешний диаметр рулона: 250 мм
Точность подачи этикетки: +/-0,5 мм
Ширина этикетки: до 800 мм
Внутренний диаметр рулона: 79 (можно другой по заказу) мм
Максимальная длина этикетки: не ограничена 
Высота этикетки: до 95 мм
Диспенсер отделения этикетки: фиксированный";/upload/resize_cache/iblock/80f/370_370_1/d069a2177b6d4c1a0e0de47d1d04b824.jpg
https://aurora-pack.ru/catalog/sku/monoblok-rozliva-master-dlya-spreev-i-nazalnikh-kapel/;"Тип: автомат
Производительность: 2000 шт/ч
Тип дозатора: Поршневой
Тип колпачков: пластиковые 
Вес: 550 кг
Напряжение: 220
Тип моноблока: Моноблоки розлива и укупорки с поршневыми дозаторами
Отрасль: ФармацевтикаВетеринария
Продолжительность переналадки: 45 мин
Количество позиций стола: 16 шт
Высота: 1800 мм
Длина: 2000 мм
Ширина: 1190 мм";/upload/resize_cache/iblock/d55/370_370_1/e0d61331877c1c4e26908c1afafba6a8.jpg
https://aurora-pack.ru/catalog/sku/avtomaticheskiy-monoblok-fasovki-plastikovikh-tub-master/;"Тип: автомат
Производительность: 1800 шт/ч
Тип дозатора: Поршневой
Количество укупорочных головок: 1 - 2 шт
Тип тары: Пластиковые тубыЛаминатные тубы
Тип этикетировщика: Ручные механические этикетировщики
Мощность: 5 кВт
Вес: 526 кг
Напряжение: 220,380
Рабочее давление: 0,6 МПа
Отрасль: КосметикаФармацевтикаПищевое производствоХимия
Тип продукта: Вязкий
Продолжительность переналадки: 5 - 20 мин
Высота: 1950 мм
Количество печатаемых строк: 1 - 2 шт
Длина: 1200 мм
Ширина: 1100 мм
Тип тубной машины: Автоматическое оборудование для туб
Количество дозирующих сопел: 1 - 2 шт";/upload/resize_cache/iblock/4d0/370_370_1/453798a6d156ba2caa83a8ef4af2bf67.jpg
https://aurora-pack.ru/catalog/sku/poluavtomat-rozliva-md-500d1-s-pnevmaticheskim-datchikom-urovnya-produkta/;"Тип: полуавтомат
Тип дозатора: Полуавтоматические поршневые дозаторы
Диапазон розлива: 500-2500 мл
Вес: 50 кг
Рабочее давление: 0,6 - 0,8 МПа
Отрасль: ФармацевтикаПищевое производствоВетеринарияХимия
Тип продукта: Агрессивная жидкостьПенящийся продуктЖидкий
Высота: 2400 мм
Длина: 570 мм
Ширина: 660 мм
Количество дозирующих сопел: 1 шт";/upload/resize_cache/iblock/302/370_370_1/b0d41c77ef819ecbb19aa14adeef1c94.jpg
https://aurora-pack.ru/catalog/sku/monoblok-master-dlya-rozliva-lekarstv-v-steklyannie-flakoni-s-probkoy-kapelnitsey-i-plastikovim-vintovim-kolpachkom/;"Тип: автомат
Производительность: 3000 шт/ч
Тип дозатора: Перистальтический
Тип колпачков: пластиковые 
Вес: 550 кг
Напряжение: 220
Тип моноблока: Моноблоки розлива и укупорки с перистальтическими дозаторами
Отрасль: ФармацевтикаВетеринария
Продолжительность переналадки: 45 мин
Количество позиций стола: 16 шт
Высота: 1800 мм
Длина: 2000 мм
Ширина: 1190 мм";/upload/resize_cache/iblock/9af/370_370_1/6fd125541eb46d448e489e6b81f6305e.jpg
https://aurora-pack.ru/catalog/sku/avtomaticheskiy-monoblok-6000-fasovki-plastikovikh-tub-master/;"Тип: автомат
Производительность: 4800 - 6000 шт/ч
Тип дозатора: Поршневой
Количество укупорочных головок: от 2 шт
Тип тары: Пластиковые тубыЛаминатные тубы
Тип этикетировщика: Ручные механические этикетировщики
Мощность: от 7,5 кВт
Вес: 1300 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производство
Продолжительность переналадки: 10 - 20 мин
Высота: от 2100 мм
Количество печатаемых строк: от 2 шт
Длина: от 2150 мм
Ширина: от 1100 мм
Тип тубной машины: Автоматическое оборудование для туб
Количество дозирующих сопел: от 2 шт";/upload/resize_cache/iblock/2d9/370_370_1/d46643809453d13e053060b0e3bed8b3.jpg
https://aurora-pack.ru/catalog/sku/avtomaticheskiy-monoblok-9000-fasovki-plastikovikh-tub-master/;"Тип: автомат
Производительность: 7200 - 9000 шт/ч
Тип дозатора: Поршневой
Количество укупорочных головок: 2 - 4 шт
Тип тары: Пластиковые тубыЛаминатные тубы
Тип этикетировщика: Ручные механические этикетировщики
Мощность: от 9,5 кВт
Вес: 3500 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоВетеринарияХимия
Продолжительность переналадки: 10 - 30 мин
Высота: от 2530 мм
Количество печатаемых строк: от 2 шт
Длина: от 3300 мм
Ширина: от 1720 мм
Тип тубной машины: Автоматическое оборудование для туб
Количество дозирующих сопел: 4 - 8 шт";/upload/resize_cache/iblock/671/370_370_1/a963b98bd49f433c978424d3f9248ac5.jpg
https://aurora-pack.ru/catalog/sku/avtomat-monoblok-9000-fasovki-i-zapajki-tub/;"Тип: автомат
Производительность: 4800 - 9000 шт/ч
Тип дозатора: Поршневой
Количество укупорочных головок: 2 - 4 шт
Тип тары: Пластиковая тара
Тип этикетировщика: Ручные механические этикетировщики
Мощность: от 9,5 кВт
Вес: 3500 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производство
Высота: от 2530 мм
Длина: от 3300 мм
Ширина: от 1720 мм
Тип тубной машины: Автоматическое оборудование для туб
Количество дозирующих сопел: 4 - 8 шт";/upload/resize_cache/iblock/beb/370_370_1/e0b424bb681e567bb64b31901ec86d0b.jpg
https://aurora-pack.ru/catalog/sku/ustanovka-peristalticheskaya-mdp-200l-s-shestyu-soplami-i-vkhodnim-povorotnim-stolom/;"Тип: полуавтомат
Тип дозатора: Автоматические перистальтические дозаторы
Мощность: от 1,2 кВт
Вес: 100 кг
Напряжение: 220
Отрасль: КосметикаПищевое производствоХимия
Высота: от 1050 мм
Номинальная производительность одной дозирующей головки: 1500 мл/мин
Длина: от 2100 мм
Ширина: от 1630 мм";/upload/resize_cache/iblock/c4c/370_370_1/8fd4de63241833bb70e6199f9c27aa5c.jpg
https://aurora-pack.ru/catalog/sku/obkatchik-etiketok-trekhrolikoviy-oe-300/;"Вес: 15 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Диаметр корпуса тары: 35 - 150 мм
Габаритные размеры (в зависимости от ширины транспортера): 580х310х390 мм
Давление воздуха: 0,15-0,8 МПа
Высота этикетки: 35 - 90 мм";/upload/resize_cache/iblock/f20/370_370_1/4586dacd34941069ef2fb3cf719e671a.jpg
https://aurora-pack.ru/catalog/sku/applikator-samokleyaschikhsya-etiketok-serii-auro-500-s/;"Тип: Универсальные аппликаторы этикеток
Тип наклеиваемой этикетки: самоклеящаяся этикетка
Тип этикетировщика: Универсальные аппликаторы этикеток
Вес: 10 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Скорость подачи этикетки: 3-15 м/мин
Минимальная длина этикетки: 20 мм
Внешний диаметр рулона: 250 мм
Точность подачи этикетки: +/-0,5 мм
Ширина этикетки: до 800 мм
Внутренний диаметр рулона: 79 (можно другой по заказу) мм
Максимальная длина этикетки: не ограничена 
Высота этикетки: до 95 мм
Диспенсер отделения этикетки: фиксированный";/upload/resize_cache/iblock/6fa/370_370_1/7a8ceb4f9204a66054bf7cf4e6762ac1.jpg
https://aurora-pack.ru/catalog/sku/poluavtomaticheskiy-etiketirovshik-ae-2m/;"Тип: полуавтомат
Производительность: до 2000 шт/ч
Тип наклеиваемой этикетки: самоклеящаяся этикетка
Тип тары: Стеклянная тараПластиковая тара
Тип этикетировщика: Полуавтоматические настольные этикетировщики
Мощность: до 0.05 кВт
Вес: 25 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Направление подачи этикетки: слева направо,справа налево
Скорость подачи этикетки: 3-15 м/мин
Длина этикетки: 10 - 230 мм
Высота: 460 мм
Ширина этикетки: 10 - 150 мм
Длина: 640 мм
Ширина: 350 мм";/upload/resize_cache/iblock/b3f/370_370_1/dff6f03e7930183b5d166659d3e2602c.jpg
https://aurora-pack.ru/catalog/sku/oluavtomaticheskaya-ul-trazvukovaya-mashina-dlya-zapajki-tub/;"Тип: полуавтомат
Производительность: 1000 шт/ч
Тип дозатора: Поршневой
Количество укупорочных головок: от 1 шт
Тип тары: Пластиковые тубыЛаминатные тубы
Тип этикетировщика: Ручные механические этикетировщики
Мощность: до 2 кВт
Вес: 86 кг
Напряжение: 220
Рабочее давление: 0,15-0,8 МПа
Отрасль: КосметикаФармацевтикаПищевое производствоХимия
Высота тары: 50 - 250 мм
Тип продукта: Жидкие пищевые продукты
Высота: 530 мм
Длина: 1100 мм
Ширина: 650 мм
Длина запайки: до 80 мм
Интервал запайки: 0,1-9,9 сек
Интервал обрезки: 0,1-9,9 сек
Тип тубной машины: Полуавтоматическое оборудование для туб";/upload/resize_cache/iblock/614/370_370_1/2be63fd682b7643842f8144d9e933281.jpg
https://aurora-pack.ru/catalog/sku/md-500gn/;"Тип: полуавтомат
Производительность: до 1000 шт/ч
Тип дозатора: Дозаторы для газированных жидкостей
Вес: 220 кг
Напряжение: 220
Отрасль: Пищевое производство
Тип продукта: Газированные напитки
Высота: до 1370 мм
Длина: до 1970 мм
Ширина: до 560 мм
Количество дозирующих сопел: 1 шт";/upload/resize_cache/iblock/fef/370_370_1/891a8022e0ecb7c293ce86bbd53a36a0.jpg
https://aurora-pack.ru/catalog/sku/mz-400-e2m-s-orientatorom/;"Тип: автомат
Производительность: 3000 шт/ч
Тип тары: Стеклянная тара
Мощность: до 1 кВт
Вес: 160 кг
Напряжение: 220
Отрасль: ФармацевтикаВетеринария
Диаметры крышек: 13 - 45 мм
Высота: 1800 мм
Длина: 1400 мм
Ширина: 1100 мм";/upload/resize_cache/iblock/300/370_370_1/98d0f0ba7750980e7e5d5575ff0a83f5.jpg
https://aurora-pack.ru/catalog/sku/tm-1a/;"Тип: автомат
Производительность: до 600 шт/ч
Вес: 600 кг
Напряжение: 380
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Высота: 2000 мм
Длина: 4980 мм";/upload/resize_cache/iblock/421/370_370_1/3d5195b88ba6f868d421350ea0fc6d39.jpg
https://aurora-pack.ru/catalog/sku/poluavtomat-napolneniya-i-zapaiky-pet-stakanchikov-shnek/;"Тип: полуавтомат
Производительность: 200 - 600 шт/ч
Тип тары: Пластиковая тара
Мощность: 0,5 кВт
Вес: 100 кг
Напряжение: 220
Отрасль: Пищевое производство
Высота: 700 мм
Длина: 700 мм
Ширина: 800 мм";/upload/resize_cache/iblock/522/370_370_1/146487ac6ba7bc65a9b17688a8df4fbf.jpg
https://aurora-pack.ru/catalog/sku/poluavtomaticheskiy-etiketirovschik-dlya-odnovremennogo-naneseniya-peredney-i-zadney-etiketki-ae-2-plyus/;"Тип: полуавтомат
Производительность: 600 шт/ч
Тип наклеиваемой этикетки: самоклеящаяся этикетка
Тип этикетировщика: Полуавтоматические настольные этикетировщики
Мощность: 0,06 - 0.11 кВт
Вес: 37 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Высота тары: 20 - 300 мм
Диаметр корпуса тары: 20 - 120 мм
Частота: 50 Гц
Скорость подачи этикетки: 3 - 15 м/мин
Длина этикетки: 10 - 230 мм
Высота:  515 мм
Ширина этикетки: 180 мм
Точность нанесения этикетки: +/- 0,5 мм
Максимальный радиус рулона с этикетками: 130 мм
Длина: 950 мм
Ширина: 480 мм";/upload/resize_cache/iblock/ec2/370_370_1/1cdfdb76b0bd99b51bfae5843e7edaec.jpg
https://aurora-pack.ru/catalog/sku/ae-4-plus/;"Тип: полуавтомат
Производительность: до 1000 шт/ч
Тип наклеиваемой этикетки: самоклеящаяся этикетка
Тип этикетировщика: Полуавтоматические настольные этикетировщики
Мощность: 0,3 кВт
Вес: 105 кг
Напряжение: 220
Отрасль: КосметикаФармацевтикаПищевое производствоЭлектронные сигаретыВетеринарияХимия
Высота тары: 20 - 200 мм
Диаметр корпуса тары: 10 - 100 мм
Длина этикетки: 15 - 100 мм
Высота: 720 мм
Ширина этикетки: 15 - 150 мм
Длина: 1050 мм
Ширина: 650 мм";/upload/resize_cache/iblock/ec7/370_370_1/72702c1910da743575d74104a8a5ebe6.jpg
